Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,TotalIncome,LoanIncomeRatio,EMI,EstimatedSavings,StabilityScore,DebtStress,Loan_Status
Male,No,1,Graduate,No,16710,2218,379,240,1,18928,0.02002218817687147,1.5791666666666666,3785.6000000000004,9464.0,8.342578407029778e-05,1
Male,No,2,Not Graduate,Yes,18242,1389,99,240,1,19631,0.0050427872860635695,0.4125,3926.2000000000003,6543.666666666667,2.1011613691931538e-05,1
Male,No,2,Not Graduate,Yes,5277,4276,671,240,1,9553,0.07023236340799666,2.7958333333333334,1910.6000000000001,3184.3333333333335,0.0002926348475333194,1
Male,No,0,Graduate,Yes,7406,1249,427,180,1,8655,0.049329944547134935,2.3722222222222222,1731.0,8655.0,0.00027405524748408297,1
Female,No,0,Graduate,Yes,3221,7640,649,360,1,10861,0.05974958571165531,1.8027777777777778,2172.2000000000003,10861.0,0.00016597107142126476,1
Male,Yes,2,Not Graduate,Yes,19233,5712,587,300,1,24945,0.023530826585424516,1.9566666666666668,4989.0,8315.0,7.843608861808172e-05,1
Female,No,2,Graduate,No,5396,1245,193,180,1,6641,0.029057512797350197,1.0722222222222222,1328.2,2213.6666666666665,0.00016143062665194554,1
Female,Yes,3,Graduate,No,8441,8245,109,240,0,16686,0.0065320309222748245,0.45416666666666666,3337.2000000000003,4171.5,2.7216795509478435e-05,1
Male,Yes,2,Not Graduate,No,14964,442,124,240,1,15406,0.008048289738430584,0.5166666666666667,3081.2000000000003,5135.333333333333,3.3534540576794104e-05,1
Female,Yes,3,Graduate,Yes,6746,6976,52,180,0,13722,0.003789258908401953,0.28888888888888886,2744.4,3430.5,2.105143838001085e-05,1
Female,No,2,Not Graduate,No,9884,4675,624,300,1,14559,0.04285714285714286,2.08,2911.8,4853.0,0.00014285714285714287,1
Female,No,0,Not Graduate,Yes,16869,7953,497,180,0,24822,0.02002175401845063,2.761111111111111,4964.400000000001,24822.0,0.00011123196676917016,1
Female,Yes,3,Not Graduate,Yes,17975,4377,324,180,1,22352,0.01449469869816132,1.8,4470.400000000001,5588.0,8.052610387867401e-05,1
Female,No,1,Not Graduate,No,15144,7058,579,360,1,22202,0.02607755708688015,1.6083333333333334,4440.400000000001,11101.0,7.243765857466709e-05,1
Female,No,0,Not Graduate,Yes,12608,822,641,180,1,13430,0.047725411361775,3.561111111111111,2686.0,13430.0,0.0002651411742320833,1
Male,No,3,Graduate,Yes,9628,2939,264,360,1,12567,0.021005728835136857,0.7333333333333333,2513.4,3141.75,5.834924676426904e-05,1
Female,No,3,Graduate,No,18959,7096,534,300,1,26055,0.02049431992631256,1.78,5211.0,6513.75,6.831439975437519e-05,1
Female,Yes,1,Graduate,Yes,9668,5765,378,180,1,15433,0.024491382661656083,2.1,3086.6000000000004,7716.5,0.00013606323700920048,1
Female,Yes,3,Graduate,Yes,8361,1031,304,180,1,9392,0.03236452677525817,1.6888888888888889,1878.4,2348.0,0.00017980292652921206,1
Male,No,2,Not Graduate,No,10490,562,436,240,1,11052,0.03944630417081335,1.8166666666666667,2210.4,3684.0,0.0001643596007117223,1
Female,Yes,1,Not Graduate,Yes,15250,340,175,180,1,15590,0.0112244243473799,0.9722222222222222,3118.0,7795.0,6.235791304099944e-05,1
Male,No,0,Graduate,Yes,18488,4567,633,240,1,23055,0.027454892435808467,2.6375,4611.0,23055.0,0.00011439538514920195,1
Female,No,0,Not Graduate,No,4479,7862,599,240,1,12341,0.048533462971965646,2.495833333333333,2468.2000000000003,12341.0,0.00020222276238319016,1
Male,Yes,2,Graduate,No,8565,2296,373,240,1,10861,0.03433990057079728,1.5541666666666667,2172.2000000000003,3620.3333333333335,0.00014308291904498865,1
Male,Yes,0,Graduate,No,6416,234,253,300,1,6650,0.03803939257254548,0.8433333333333334,1330.0,6650.0,0.0001267979752418183,1
Female,Yes,3,Graduate,No,2097,5202,221,360,0,7299,0.030273972602739726,0.6138888888888889,1459.8000000000002,1824.75,8.40943683409437e-05,1
Female,No,3,Not Graduate,Yes,7122,9308,266,240,1,16430,0.01618891120443065,1.1083333333333334,3286.0,4107.5,6.74537966851277e-05,1
Male,Yes,2,Not Graduate,Yes,19761,9609,294,180,0,29370,0.01000987368492731,1.6333333333333333,5874.0,9790.0,5.561040936070727e-05,1
Female,No,0,Not Graduate,No,13664,1291,385,180,1,14955,0.025742177052687883,2.138888888888889,2991.0,14955.0,0.00014301209473715492,1
Male,Yes,0,Not Graduate,Yes,3199,4727,347,240,1,7926,0.04377444178125394,1.4458333333333333,1585.2,7926.0,0.0001823935074218914,1
Male,Yes,2,Graduate,Yes,18600,8720,231,240,1,27320,0.008455034588777863,0.9625,5464.0,9106.666666666666,3.522931078657443e-05,1
Male,No,1,Not Graduate,No,14929,2939,383,180,0,17868,0.021433767978062568,2.1277777777777778,3573.6000000000004,8934.0,0.00011907648876701426,1
Male,No,0,Not Graduate,No,15296,5435,560,240,1,20731,0.027011383368705382,2.3333333333333335,4146.2,20731.0,0.0001125474307029391,1
Male,No,1,Not Graduate,Yes,5586,6981,432,360,0,12567,0.03437301082113304,1.2,2513.4,6283.5,9.548058561425843e-05,1
Female,No,0,Graduate,No,2165,5392,248,360,1,7557,0.032812913469171735,0.6888888888888889,1511.4,7557.0,9.114698185881039e-05,1
Male,No,0,Graduate,No,16105,9521,381,300,1,25626,0.014867132321379794,1.27,5125.200000000001,25626.0,4.955710773793265e-05,1
Male,No,0,Not Graduate,No,18963,7972,214,240,1,26935,0.007944757944757944,0.8916666666666667,5387.0,26935.0,3.3103158103158107e-05,1
Female,No,0,Not Graduate,Yes,9919,1233,291,300,1,11152,0.02609163453779252,0.97,2230.4,11152.0,8.697211512597507e-05,1
Male,No,3,Not Graduate,No,16684,9945,691,300,0,26629,0.02594817874577544,2.3033333333333332,5325.8,6657.25,8.64939291525848e-05,1
Female,Yes,1,Not Graduate,Yes,2569,2800,276,300,1,5369,0.05139664804469274,0.92,1073.8,2684.5,0.0001713221601489758,1
Female,No,1,Graduate,Yes,6763,2775,683,240,1,9538,0.0716007967292169,2.845833333333333,1907.6000000000001,4769.0,0.00029833665303840375,1
Female,No,0,Not Graduate,Yes,17609,6044,605,300,1,23653,0.025577069417434685,2.0166666666666666,4730.6,23653.0,8.525689805811561e-05,1
Male,Yes,0,Not Graduate,No,9451,3487,500,360,1,12938,0.038642862663266095,1.3888888888888888,2587.6000000000004,12938.0,0.00010734128517573914,1
Male,No,1,Not Graduate,No,14419,7383,245,300,1,21802,0.011236985735907902,0.8166666666666667,4360.400000000001,10901.0,3.745661911969301e-05,1
Male,Yes,3,Graduate,No,2863,3850,253,360,0,6713,0.037682454572535,0.7027777777777777,1342.6000000000001,1678.25,0.00010467348492370833,1
Female,Yes,2,Graduate,No,6008,4997,507,360,1,11005,0.04606578230056333,1.4083333333333334,2201.0,3668.3333333333335,0.0001279605063904537,1
Male,No,2,Not Graduate,No,3255,890,306,240,1,4145,0.07380607814761216,1.275,829.0,1381.6666666666667,0.0003075253256150506,1
Female,Yes,1,Not Graduate,Yes,2019,5920,578,300,0,7939,0.07279596977329975,1.9266666666666667,1587.8000000000002,3969.5,0.00024265323257766585,1
Male,No,0,Not Graduate,Yes,13236,1188,321,240,1,14424,0.022253032928942807,1.3375,2884.8,14424.0,9.272097053726169e-05,1
Female,Yes,0,Not Graduate,Yes,12014,5644,58,360,0,17658,0.0032844441927628973,0.16111111111111112,3531.6000000000004,17658.0,9.123456091008049e-06,1
Male,Yes,3,Not Graduate,No,16188,740,250,180,1,16928,0.01476755862720775,1.3888888888888888,3385.6000000000004,4232.0,8.204199237337638e-05,1
Male,Yes,2,Graduate,Yes,8733,1369,108,300,1,10102,0.0106898940908641,0.36,2020.4,3367.3333333333335,3.563298030288033e-05,1
Male,No,3,Graduate,Yes,2602,9581,442,240,0,12183,0.03627708470124754,1.8416666666666666,2436.6,3045.75,0.0001511545195885314,1
Female,No,2,Graduate,No,2097,2000,168,180,0,4097,0.040995607613469986,0.9333333333333333,819.4000000000001,1365.6666666666667,0.0002277533756303888,0
Female,Yes,1,Not Graduate,No,15447,1471,602,300,0,16918,0.03558129913115432,2.006666666666667,3383.6000000000004,8459.0,0.00011860433043718108,1
Male,Yes,2,Graduate,Yes,13741,1536,448,300,1,15277,0.029323209844220446,1.4933333333333334,3055.4,5092.333333333333,9.774403281406816e-05,1
Male,No,3,Graduate,Yes,7281,318,380,240,1,7599,0.05,1.5833333333333333,1519.8000000000002,1899.75,0.00020833333333333332,1
Female,No,3,Graduate,No,12297,5153,316,180,0,17450,0.018107844822646265,1.7555555555555555,3490.0,4362.5,0.00010059913790359037,1
Female,Yes,3,Not Graduate,No,7756,1894,569,240,1,9650,0.058957620971920005,2.370833333333333,1930.0,2412.5,0.0002456567540496667,1
Female,Yes,1,Not Graduate,No,11880,7991,529,300,1,19871,0.02662037037037037,1.7633333333333334,3974.2000000000003,9935.5,8.873456790123458e-05,1
Male,No,2,Graduate,No,10280,9467,183,300,1,19747,0.009266761191006685,0.61,3949.4,6582.333333333333,3.088920397002228e-05,1
Female,No,2,Not Graduate,Yes,8054,8592,404,360,1,16646,0.024268636991650147,1.1222222222222222,3329.2000000000003,5548.666666666667,6.741288053236153e-05,1
Male,No,3,Graduate,Yes,14164,5935,633,300,1,20099,0.031492537313432836,2.11,4019.8,5024.75,0.00010497512437810945,1
Female,No,2,Graduate,No,11099,723,547,300,1,11822,0.046265753192929034,1.8233333333333333,2364.4,3940.6666666666665,0.00015421917730976345,1
Male,No,0,Graduate,Yes,17011,2329,674,180,1,19340,0.034848249831963184,3.7444444444444445,3868.0,19340.0,0.00019360138795535104,1
Female,Yes,0,Graduate,Yes,6346,9327,156,180,1,15673,0.009952788056654333,0.8666666666666667,3134.6000000000004,15673.0,5.529326698141296e-05,1
Female,No,0,Not Graduate,No,8105,2770,339,360,1,10875,0.03116954762780434,0.9416666666666667,2175.0,10875.0,8.658207674390094e-05,1
Female,Yes,2,Not Graduate,Yes,11751,7545,678,360,1,19296,0.035134995076954965,1.8833333333333333,3859.2000000000003,6432.0,9.759720854709713e-05,1
Female,No,1,Not Graduate,Yes,17543,4846,681,360,1,22389,0.030415364001786512,1.8916666666666666,4477.8,11194.5,8.448712222718475e-05,1
Female,Yes,1,Not Graduate,Yes,14264,267,196,240,0,14531,0.01348747591522158,0.8166666666666667,2906.2000000000003,7265.5,5.619781631342325e-05,1
Male,No,1,Graduate,No,4486,569,376,240,0,5055,0.07436708860759493,1.5666666666666667,1011.0,2527.5,0.0003098628691983122,0
Female,No,1,Not Graduate,No,1900,1973,464,360,0,3873,0.11977284460505937,1.288888888888889,774.6,1936.5,0.0003327023461251649,0
Female,Yes,0,Graduate,Yes,11916,8737,259,240,1,20653,0.012539943836544979,1.0791666666666666,4130.6,20653.0,5.2249765985604075e-05,1
Female,Yes,0,Not Graduate,No,4912,2822,345,300,1,7734,0.04460245636716225,1.15,1546.8000000000002,7734.0,0.00014867485455720747,1
Male,No,3,Not Graduate,No,17940,4460,447,360,1,22400,0.019954466318467926,1.2416666666666667,4480.0,5600.0,5.542907310685535e-05,1
Female,No,2,Not Graduate,No,3375,270,152,360,1,3645,0.041689522764673616,0.4222222222222222,729.0,1215.0,0.00011580422990187116,1
Male,No,2,Graduate,Yes,5798,7641,685,240,1,13439,0.050967261904761904,2.8541666666666665,2687.8,4479.666666666667,0.00021236359126984125,1
Female,No,1,Graduate,Yes,5268,8930,557,180,0,14198,0.03922811465596169,3.0944444444444446,2839.6000000000004,7099.0,0.00021793397031089827,1
Female,No,0,Graduate,No,7252,6680,258,360,1,13932,0.01851718940644513,0.7166666666666667,2786.4,13932.0,5.143663724012536e-05,1
Male,Yes,1,Graduate,Yes,13989,1257,477,240,0,15246,0.03128484291991867,1.9875,3049.2000000000003,7623.0,0.0001303535121663278,1
Female,Yes,3,Not Graduate,Yes,2853,8250,442,240,0,11103,0.039805475504322764,1.8416666666666666,2220.6,2775.75,0.00016585614793467819,1
Male,No,2,Graduate,Yes,8097,5370,158,180,1,13467,0.011731511731511731,0.8777777777777778,2693.4,4489.0,6.517506517506517e-05,1
Male,Yes,2,Graduate,Yes,16191,4858,397,360,1,21049,0.01885985748218527,1.1027777777777779,4209.8,7016.333333333333,5.2388493006070207e-05,1
Female,Yes,1,Not Graduate,Yes,5811,8581,99,180,1,14392,0.006878343639269089,0.55,2878.4,7196.0,3.821302021816161e-05,1
Male,Yes,3,Not Graduate,No,16807,8910,154,300,1,25717,0.005988023952095809,0.5133333333333333,5143.400000000001,6429.25,1.996007984031936e-05,1
Female,No,2,Graduate,Yes,12294,6999,469,180,1,19293,0.024308075049238105,2.6055555555555556,3858.6000000000004,6431.0,0.00013504486138465614,1
Female,Yes,3,Not Graduate,Yes,4434,120,422,180,1,4554,0.09264544456641054,2.3444444444444446,910.8000000000001,1138.5,0.0005146969142578364,1
Male,No,3,Graduate,Yes,17906,6908,76,240,1,24814,0.00306266371146484,0.31666666666666665,4962.8,6203.5,1.2761098797770165e-05,1
Male,Yes,1,Not Graduate,No,11894,2303,322,180,1,14197,0.02267925059867587,1.788888888888889,2839.4,7098.5,0.00012599583665931038,1
Male,No,0,Graduate,No,19093,4861,698,300,1,23954,0.029137967021498644,2.3266666666666667,4790.8,23954.0,9.712655673832881e-05,1
Male,Yes,1,Graduate,No,10440,2911,389,240,1,13351,0.029134212103055723,1.6208333333333333,2670.2000000000003,6675.5,0.00012139255042939884,1
Female,No,0,Graduate,Yes,18688,8991,350,300,1,27679,0.012644508670520232,1.1666666666666667,5535.8,27679.0,4.214836223506744e-05,1
Female,No,3,Graduate,No,9825,7236,529,180,1,17061,0.03100457156253663,2.938888888888889,3412.2000000000003,4265.25,0.0001722476197918702,1
Male,Yes,0,Graduate,No,12129,5565,593,300,1,17694,0.03351229160779881,1.9766666666666666,3538.8,17694.0,0.0001117076386926627,1
Female,No,3,Not Graduate,No,6641,6531,606,300,1,13172,0.04600318833978593,2.02,2634.4,3293.0,0.00015334396113261977,1
Female,No,2,Graduate,No,5171,1109,314,180,1,6280,0.049992039484158576,1.7444444444444445,1256.0,2093.3333333333335,0.0002777335526897699,1
Female,No,2,Graduate,Yes,8792,6929,591,180,1,15721,0.03759063732349574,3.283333333333333,3144.2000000000003,5240.333333333333,0.00020883687401942075,1
Female,No,2,Graduate,No,16938,1250,645,240,1,18188,0.03546099290780142,2.6875,3637.6000000000004,6062.666666666667,0.00014775413711583924,1
Male,No,1,Graduate,No,13731,8177,215,240,1,21908,0.0098133187274636,0.8958333333333334,4381.6,10954.0,4.088882803109833e-05,1
Male,No,1,Graduate,Yes,19982,1649,365,360,0,21631,0.016873150887573966,1.0138888888888888,4326.2,10815.5,4.6869863576594344e-05,1
Female,No,3,Not Graduate,Yes,16011,7351,50,240,1,23362,0.002140136112656765,0.20833333333333334,4672.400000000001,5840.5,8.917233802736521e-06,1
Male,No,2,Not Graduate,No,12609,5911,310,180,1,18520,0.016737757140543166,1.7222222222222223,3704.0,6173.333333333333,9.298753966968426e-05,1
Male,Yes,1,Graduate,Yes,9944,9537,112,300,1,19481,0.005748896417205626,0.37333333333333335,3896.2000000000003,9740.5,1.9162988057352086e-05,1
Male,Yes,2,Not Graduate,No,17105,2956,532,300,1,20061,0.026517794836008374,1.7733333333333334,4012.2000000000003,6687.0,8.839264945336125e-05,1
Female,No,1,Graduate,Yes,14526,5828,370,240,1,20354,0.01817735200196512,1.5416666666666667,4070.8,10177.0,7.573896667485466e-05,1
Female,No,0,Not Graduate,Yes,10821,4994,250,240,0,15815,0.01580677794638341,1.0416666666666667,3163.0,15815.0,6.586157477659755e-05,1
Female,Yes,0,Not Graduate,No,6935,6436,271,180,0,13371,0.020266227938976967,1.5055555555555555,2674.2000000000003,13371.0,0.00011259015521653871,1
Male,Yes,2,Graduate,Yes,9993,8676,201,300,1,18669,0.010765934654525978,0.67,3733.8,6223.0,3.588644884841993e-05,1
Female,Yes,3,Not Graduate,No,8191,7614,693,360,1,15805,0.04384410983170948,1.925,3161.0,3951.25,0.00012178919397697078,1
Female,No,1,Not Graduate,Yes,4263,8994,675,360,1,13257,0.05091265650927742,1.875,2651.4,6628.5,0.00014142404585910394,1
Male,Yes,1,Graduate,No,4741,1715,511,240,0,6456,0.0791389190026328,2.129166666666667,1291.2,3228.0,0.0003297454958443034,1
Female,No,0,Graduate,Yes,4557,8150,266,360,0,12707,0.020931696569090337,0.7388888888888889,2541.4,12707.0,5.8143601580806493e-05,1
Female,No,0,Not Graduate,Yes,18434,3483,245,180,1,21917,0.011178027192262067,1.3611111111111112,4383.400000000001,21917.0,6.21001510681226e-05,1
Male,Yes,3,Not Graduate,Yes,7074,7675,251,360,0,14749,0.017016949152542375,0.6972222222222222,2949.8,3687.25,4.726930320150659e-05,1
Male,No,3,Not Graduate,Yes,6911,1757,696,240,0,8668,0.08028607682547007,2.9,1733.6000000000001,2167.0,0.00033452532010612527,1
Male,No,3,Graduate,Yes,3087,1809,283,180,1,4896,0.057790483969777415,1.5722222222222222,979.2,1224.0,0.0003210582442765412,1
Female,No,2,Not Graduate,No,11514,5539,190,300,1,17053,0.01114108127125601,0.6333333333333333,3410.6000000000004,5684.333333333333,3.7136937570853364e-05,1
Female,No,0,Not Graduate,Yes,7420,6048,547,180,1,13468,0.040611775187467516,3.0388888888888888,2693.6000000000004,13468.0,0.00022562097326370842,1
Female,Yes,2,Not Graduate,No,13188,9862,604,240,1,23050,0.026202767775801484,2.5166666666666666,4610.0,7683.333333333333,0.00010917819906583951,1
Male,Yes,0,Graduate,No,5909,1151,106,240,1,7060,0.015012037954963886,0.44166666666666665,1412.0,7060.0,6.255015814568286e-05,1
Male,No,0,Graduate,No,7283,5492,553,360,1,12775,0.04328428303068253,1.5361111111111112,2555.0,12775.0,0.0001202341195296737,1
Female,No,1,Graduate,Yes,2212,6711,191,360,1,8923,0.021402958314657106,0.5305555555555556,1784.6000000000001,4461.5,5.9452661985158624e-05,1
Female,Yes,0,Graduate,No,6906,6302,633,300,0,13208,0.04792187145128322,2.11,2641.6000000000004,13208.0,0.00015973957150427738,1
Male,No,0,Not Graduate,Yes,13541,4747,588,300,1,18288,0.03215047296188966,1.96,3657.6000000000004,18288.0,0.00010716824320629886,1
Male,Yes,2,Graduate,No,3933,8402,689,240,1,12335,0.055852788586251624,2.870833333333333,2467.0,4111.666666666667,0.00023271995244271507,1
Male,No,0,Not Graduate,No,4801,4681,155,240,0,9482,0.016345038489929346,0.6458333333333334,1896.4,9482.0,6.810432704137228e-05,1
Male,No,2,Not Graduate,No,18154,2507,214,240,1,20661,0.010357177427160972,0.8916666666666667,4132.2,6887.0,4.3154905946504054e-05,1
Female,Yes,3,Not Graduate,No,13086,2963,264,300,1,16049,0.01644859813084112,0.88,3209.8,4012.25,5.482866043613707e-05,1
Male,Yes,0,Not Graduate,No,18963,3428,120,240,1,22391,0.0053590568060021436,0.5,4478.2,22391.0,2.2329403358342264e-05,1
Female,Yes,0,Graduate,Yes,6822,7494,628,300,1,14316,0.04386393797583293,2.0933333333333333,2863.2000000000003,14316.0,0.00014621312658610975,1
Female,Yes,2,Graduate,No,15432,3955,139,240,1,19387,0.007169383123581597,0.5791666666666667,3877.4,6462.333333333333,2.987242968158999e-05,1
Female,No,3,Graduate,No,6757,3705,277,180,1,10462,0.026474242569052852,1.538888888888889,2092.4,2615.5,0.00014707912538362698,1
Male,Yes,1,Graduate,Yes,15233,4038,128,180,1,19271,0.006641760066417601,0.7111111111111111,3854.2000000000003,9635.5,3.689866703565334e-05,1
Male,No,3,Graduate,Yes,14868,9244,657,240,1,24112,0.027246713391116825,2.7375,4822.400000000001,6028.0,0.00011352797246298676,1
Male,Yes,2,Not Graduate,Yes,11277,713,398,180,1,11990,0.033191560336919355,2.2111111111111112,2398.0,3996.6666666666665,0.00018439755742732976,1
Male,Yes,3,Graduate,No,12749,7260,295,300,0,20009,0.01474262868565717,0.9833333333333333,4001.8,5002.25,4.914209561885724e-05,1
Female,No,2,Graduate,No,14381,7011,321,360,1,21392,0.01500490814752489,0.8916666666666667,4278.400000000001,7130.666666666667,4.168030040979137e-05,1
Male,Yes,2,Graduate,No,11087,8879,452,180,1,19966,0.022637351630189814,2.511111111111111,3993.2000000000003,6655.333333333333,0.00012576306461216562,1
Male,Yes,1,Graduate,No,10291,8521,165,360,0,18812,0.008770531015786957,0.4583333333333333,3762.4,9406.0,2.4362586154963764e-05,1
Female,Yes,0,Not Graduate,No,10205,1746,484,180,1,11951,0.04049531459170013,2.688888888888889,2390.2000000000003,11951.0,0.00022497396995388964,1
Male,Yes,2,Not Graduate,No,10758,1207,579,300,1,11965,0.04838709677419355,1.93,2393.0,3988.3333333333335,0.00016129032258064516,1
Female,No,2,Not Graduate,Yes,9333,784,491,180,1,10117,0.048527376951966794,2.727777777777778,2023.4,3372.3333333333335,0.00026959653862203774,1
Female,No,1,Not Graduate,Yes,15745,2696,221,180,0,18441,0.011983515887647761,1.2277777777777779,3688.2000000000003,9220.5,6.657508826470978e-05,1
Female,Yes,2,Not Graduate,No,17254,7073,65,240,1,24327,0.0026718184807629068,0.2708333333333333,4865.400000000001,8109.0,1.1132577003178779e-05,1
Female,Yes,0,Graduate,No,10780,5036,105,360,1,15816,0.006638427008914459,0.2916666666666667,3163.2000000000003,15816.0,1.8440075024762386e-05,1
Female,Yes,1,Not Graduate,No,14077,7127,640,360,1,21204,0.03018156095260552,1.7777777777777777,4240.8,10602.0,8.38376693127931e-05,1
Female,No,0,Not Graduate,No,4014,3718,152,300,0,7732,0.019656019656019656,0.5066666666666667,1546.4,7732.0,6.552006552006552e-05,1
Female,No,0,Not Graduate,No,5469,5775,333,300,1,11244,0.02961316140506892,1.11,2248.8,11244.0,9.871053801689641e-05,1
